Idalumno,Cod.Car.Sec,Anho,Ciclo,1P,Abandono,Recursante,Cant_Carreras,Cant_Materias,Regular,DiferenciaSemestres,Firma
4227,ELE-PLS13 ,2021,1,14,1,1,1,5,0,1,0
4227,ELE-PLS13 ,2021,2,15,0,1,1,8,0,2,1
4230,IND-PLS13 ,2018,2,10,0,1,1,5,0,1,0
4230,IND-PLS13 ,2019,1,12,0,1,1,4,0,2,0
4230,IND-PLS13 ,2019,2,8,0,1,1,5,0,3,1
4230,IND-PLS13 ,2021,1,12,0,1,2,8,0,6,1
4231,ELE-PLS13 ,2019,1,14,0,1,1,4,0,2,1
4231,ELE-PLS13 ,2019,2,15,0,1,1,5,0,1,1
4234,CIV-PLS13 ,2021,2,8,1,1,1,5,0,2,0
4234,CIV-PLS13 ,2022,1,7,0,1,1,5,0,2,1
4234,CIV-PLS13 ,2022,2,15,0,1,1,6,0,2,1
4237,CIV-PLS13 ,2022,1,4,1,1,1,6,0,2,0
4237,CIV-PLS13 ,2022,2,8,0,1,1,5,0,2,0
4239,CIV-PLS13 ,2022,2,8,0,0,1,5,0,3,0
4249,ELE-PLS13 ,2016,1,24,0,0,1,4,1,0,1
4250,CIV-PLS13 ,2021,2,6,0,0,1,5,0,1,1
4252,CIV-PLS13 ,2022,2,0,1,0,1,3,1,0,0
4260,CIV-PLS13 ,2021,1,9,0,1,1,6,0,1,0
4260,CIV-PLS13 ,2021,2,12,0,1,1,4,0,2,0
4260,CIV-PLS13 ,2022,1,23,0,1,1,4,0,3,1
4265,CIV-PLS13 ,2021,2,0,1,1,1,5,0,1,0
4265,CIV-PLS13 ,2022,1,12,0,1,1,4,1,0,0
4265,CIV-PLS13 ,2022,2,9,1,1,1,4,1,0,0
4266,CIV-PLS09 ,2016,1,8,0,1,1,5,1,0,0
4266,CIV-PLS09 ,2017,1,19,0,1,2,5,0,2,1
4268,IND-PLS13 ,2021,2,11,0,1,1,4,0,2,0
4268,IND-PLS13 ,2022,1,10,1,1,1,4,0,2,0
4268,IND-PLS13 ,2022,2,11,0,1,1,5,0,3,0
4269,CIV-PLS13 ,2022,1,19,0,0,2,7,0,1,1
4270,CIV-PLS13 ,2021,2,0,1,1,1,6,0,2,0
4270,CIV-PLS13 ,2022,1,7,0,1,1,6,0,1,0
4270,CIV-PLS13 ,2022,2,13,0,1,1,6,0,2,1
4279,CIV-PLS13 ,2019,2,3,0,1,1,5,0,2,0
4279,CIV-PLS13 ,2019,1,6,0,1,1,7,0,1,0
4282,IND-PLS13 ,2022,2,12,0,0,1,5,1,0,1
4286,CIV-PLS13 ,2018,1,7,0,1,1,5,1,0,0
4286,CIV-PLS13 ,2018,2,7,0,1,1,6,0,1,0
4286,CIV-PLS13 ,2019,1,20,0,1,1,3,0,2,1
4286,CIV-PLS13 ,2019,2,13,0,1,1,7,0,1,1
4293,ELE-PLS13 ,2022,1,2,1,1,1,5,0,1,0
4293,ELE-PLS13 ,2022,2,0,1,1,1,4,0,1,0
4296,ELE-PLS13 ,2021,1,5,0,1,1,5,1,0,0
4296,ELE-PLS13 ,2021,2,10,0,1,1,7,0,2,1
4296,ELE-PLS13 ,2022,1,16,0,1,1,7,0,2,1
4301,CIV-PLS13 ,2022,2,8,0,0,1,5,1,0,1
4302,CIV-PLS13 ,2019,1,8,0,1,2,5,1,0,0
4302,CIV-PLS13 ,2018,2,5,1,1,2,6,0,1,0
4302,CIV-PLS13 ,2019,2,6,0,1,2,7,0,1,0
4302,CIV-PLS13 ,2021,1,12,0,1,1,6,0,3,1
4306,CIV-PLS13 ,2022,1,13,0,0,1,6,0,2,1
4308,CIV-PLS13 ,2021,2,10,0,1,1,5,0,1,0
4308,CIV-PLS13 ,2022,1,13,0,1,1,5,0,2,1
4308,CIV-PLS13 ,2022,2,10,0,1,1,6,0,3,1
4311,CIV-PLS13 ,2018,1,11,0,1,1,5,1,0,1
4311,CIV-PLS13 ,2018,2,12,0,1,1,7,0,1,1
4315,IND-PLS13 ,2022,2,15,0,0,1,5,1,0,1
4317,ELE-PLS13 ,2019,2,8,0,0,1,6,0,2,0
4333,CIV-PLS13 ,2022,2,10,0,0,1,6,0,2,0
4334,CIV-PLS13 ,2022,2,3,1,0,1,5,0,1,0
4335,ELE-PLS13 ,2018,1,5,0,1,1,7,0,2,0
4335,ELE-PLS13 ,2019,1,10,0,1,1,7,0,2,0
4335,ELE-PLS13 ,2018,2,15,1,1,1,5,0,1,0
4335,ELE-PLS13 ,2019,2,0,1,1,1,8,0,2,0
4335,ELE-PLS13 ,2021,2,16,0,1,2,8,0,4,1
4336,CIV-PLS13 ,2022,2,8,0,0,1,6,0,2,0
4338,CIV-PLS13 ,2022,2,12,0,0,1,6,0,3,0
4347,CIV-PLS13 ,2018,1,13,0,0,1,5,1,0,1
4349,CIV-PLS13 ,2022,2,10,0,0,1,4,1,0,1
4350,CIV-PLS13 ,2018,1,12,0,0,1,5,1,0,1
4354,ELE-PLS13 ,2022,2,6,1,0,2,6,0,3,0
4355,ELE-PLS13 ,2022,2,15,0,0,1,5,0,2,1
4362,CIV-PLS13 ,2022,2,3,1,0,1,6,0,1,0
4365,CIV-PLS13 ,2022,1,0,1,1,1,5,0,3,0
4365,CIV-PLS13 ,2021,2,0,1,1,1,4,0,1,0
4365,CIV-PLS13 ,2022,2,2,1,1,1,5,0,3,0
4369,CIV-PLS13 ,2017,1,17,0,0,1,6,0,2,1
4370,CIV-PLS13 ,2021,2,4,1,1,1,5,0,2,0
4370,CIV-PLS13 ,2022,1,0,1,1,1,7,0,3,0
4370,CIV-PLS13 ,2022,2,7,0,1,1,6,0,1,0
4375,MEC-PLS13 ,2017,1,15,0,0,1,7,0,2,1
4379,IND-PLS13 ,2022,2,10,0,0,1,5,0,4,0
4380,CIV-PLS13 ,2021,2,0,1,1,1,6,0,3,0
4380,CIV-PLS13 ,2022,1,2,1,1,1,6,0,3,0
4380,CIV-PLS13 ,2022,2,0,1,1,1,5,0,1,0
4381,CIV-PLS13 ,2021,2,0,1,1,1,7,0,3,0
4381,CIV-PLS13 ,2022,1,4,1,1,1,5,0,1,0
4381,CIV-PLS13 ,2022,2,6,1,1,1,6,0,1,0
4389,CIV-PLS13 ,2022,1,8,1,1,1,6,0,1,0
4389,CIV-PLS13 ,2022,2,11,0,1,1,4,0,1,1
4391,CIV-PLS13 ,2021,1,6,0,1,1,6,0,1,0
4391,CIV-PLS13 ,2021,2,11,0,1,1,8,0,2,1
4394,ELE-PLS13 ,2022,2,9,0,0,1,5,1,0,1
4396,CIV-PLS13 ,2021,2,6,1,1,1,7,0,4,0
4396,CIV-PLS13 ,2022,1,2,1,1,1,6,0,4,0
4396,CIV-PLS13 ,2022,2,11,0,1,1,4,0,3,0
4399,CIV-PLS13 ,2021,2,6,0,1,1,4,0,2,1
4399,CIV-PLS13 ,2022,1,12,0,1,1,7,0,2,1
4399,CIV-PLS13 ,2021,1,6,0,1,1,3,1,0,0
4400,CIV-PLS13 ,2019,1,0,1,1,1,6,0,1,0
4400,ELE-PLS13 ,2019,2,9,0,1,1,5,0,2,0
4412,IND-PLS13 ,2021,2,9,1,1,1,5,0,1,0
4412,IND-PLS13 ,2022,1,3,1,1,1,6,0,1,0
4412,IND-PLS13 ,2022,2,5,0,1,1,8,0,2,0
4413,ELE-PLS13 ,2017,1,12,0,1,1,5,1,0,0
4413,ELE-PLS13 ,2018,1,13,0,1,1,4,1,0,1
4413,ELE-PLS13 ,2018,2,10,0,1,1,5,0,1,1
4413,ELE-PLS13 ,2021,1,10,1,1,1,4,0,3,0
4413,ELE-PLS13 ,2019,1,8,1,1,1,2,0,2,0
4413,ELE-PLS13 ,2021,2,13,0,1,1,6,0,2,1
4413,ELE-PLS13 ,2022,1,13,0,1,2,7,0,3,1
4417,ELE-PLS13 ,2018,1,18,0,0,1,5,1,0,1
4418,CIV-PLS13 ,2022,2,3,1,0,1,5,0,4,0
4426,CIV-PLS13 ,2022,2,12,1,0,1,6,0,3,0
4428,CIV-PLS13 ,2022,2,5,0,0,1,7,0,4,0
4438,CIV-PLS13 ,2022,2,0,1,0,2,8,0,5,0
4439,ELE-PLS13 ,2016,1,1,1,1,1,5,1,0,0
4439,ELE-PLS13 ,2017,1,21,0,1,1,5,0,2,1
4440,CIV-PLS13 ,2022,2,2,1,0,1,6,0,3,0
4444,CIV-PLS13 ,2022,1,13,0,1,1,5,0,2,0
4444,CIV-PLS13 ,2022,2,16,0,1,2,5,0,3,1
4448,CIV-PLS13 ,2018,1,10,0,1,1,6,0,5,1
4448,CIV-PLS13 ,2017,1,0,1,1,1,4,0,2,0
4448,CIV-PLS13 ,2018,2,8,0,1,1,5,0,1,1
4459,CIV-PLS13 ,2021,1,8,0,0,1,4,0,3,1
4460,MEC-PLS13 ,2021,2,0,1,0,3,7,0,2,0
4461,CIV-PLS13 ,2018,1,2,0,1,2,7,0,3,0
4461,CIV-PLS13 ,2018,2,10,0,1,1,4,0,3,1
4461,CIV-PLS13 ,2019,1,15,0,1,1,3,0,2,1
4469,IND-PLS09 ,2016,1,12,0,1,2,5,0,2,1
4469,CIV-PLS13 ,2018,1,11,0,1,1,3,0,2,1
4469,IND-PLS13 ,2018,2,10,0,1,2,3,0,1,1
4469,IND-PLS09 ,2017,1,10,0,1,3,8,0,2,1
4470,IND-PLS13 ,2022,2,8,0,0,1,4,0,1,0
4475,CIV-PLS13 ,2016,1,18,0,0,1,5,1,0,1
